Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
ASH-LAX,2,-74.61178531,-36.70078021,30.75307736,-68.07888531,-18.08536021,52.65817736,ASH_LAX,DEPRECATED,DEPRECATED,LAX_HAM_LAM_ACT_BUG_ART_ICE_ASH_MAD_HAM,DEPRECATED,ASH-LAX_ASH-HAM_ASH-LAM_ACT-ASH_ASH-BUG_ART-ASH_ICE-LAX_ASH-LAX_LAX-MAD_HAM-LAX,DEPRECATED,0,inner,mid
ASH-HAM,2,-72.73478531,-36.70078021,49.19047736,-68.07888531,1.925039785,52.65817736,ASH_HAM,DEPRECATED,DEPRECATED,LAX_HAM_LAM_ACT_BUG_ART_ASH_ICE_LAX_DUH_NAN_ZZZ,DEPRECATED,ASH-LAX_ASH-HAM_ASH-LAM_ACT-ASH_ASH-BUG_ART-ASH_ASH-HAM_HAM-ICE_HAM-LAX_DUH-HAM_HAM-NAN_HAM-ZZZ,DEPRECATED,0,inner,mid
HAM-ICE,2,-97.16998531,-2.570138215,21.72305736,-72.73478531,1.925039785,49.19047736,HAM_ICE,DEPRECATED,DEPRECATED,ASH_ICE_LAX_DUH_NAN_ZZZ_GIN_LAX_HAM_BED_SAY_MAD,DEPRECATED,ASH-HAM_HAM-ICE_HAM-LAX_DUH-HAM_HAM-NAN_HAM-ZZZ_GIN-ICE_ICE-LAX_HAM-ICE_BED-ICE_ICE-SAY_ICE-MAD,DEPRECATED,0,inner,mid
BED-ICE,2,-97.16998531,-11.31605021,-4.540852644,-93.15698531,-2.570138215,21.72305736,BED_ICE,DEPRECATED,DEPRECATED,GIN_LAX_HAM_BED_SAY_MAD_ICE_MAD_CHI_PAW,DEPRECATED,GIN-ICE_ICE-LAX_HAM-ICE_BED-ICE_ICE-SAY_ICE-MAD_BED-ICE_BED-MAD_BED-CHI_BED-PAW,DEPRECATED,0,inner,mid
BED-MAD,2,-94.92168531,-30.39728021,-4.540852644,-93.15698531,-11.31605021,17.08255736,BED_MAD,DEPRECATED,DEPRECATED,BED_CHI_ICE_LAX_ART_ICE_MAD_CHI_PAW,DEPRECATED,BED-MAD_CHI-MAD_ICE-MAD_LAX-MAD_ART-MAD_BED-ICE_BED-MAD_BED-CHI_BED-PAW,DEPRECATED,0,inner,mid
CHI-MAD,2,-99.77388531,-39.13078021,-9.506032644,-94.92168531,-30.39728021,17.08255736,CHI_MAD,DEPRECATED,DEPRECATED,MAD_BED_KIT_DOG_BED_CHI_ICE_LAX_ART,DEPRECATED,CHI-MAD_BED-CHI_CHI-KIT_CHI-DOG_BED-MAD_CHI-MAD_ICE-MAD_LAX-MAD_ART-MAD,DEPRECATED,0,inner,mid
BED-CHI,2,-99.77388531,-39.13078021,-9.506032644,-93.15698531,-11.31605021,-4.540852644,BED_CHI,DEPRECATED,DEPRECATED,MAD_BED_KIT_DOG_ICE_MAD_CHI_PAW,DEPRECATED,CHI-MAD_BED-CHI_CHI-KIT_CHI-DOG_BED-ICE_BED-MAD_BED-CHI_BED-PAW,DEPRECATED,0,inner,mid
BED-PAW,2,-109.0096853,-11.31605021,-30.36475264,-93.15698531,13.50551979,-4.540852644,BED_PAW,DEPRECATED,DEPRECATED,ICE_MAD_CHI_PAW_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,BED-ICE_BED-MAD_BED-CHI_BED-PAW_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
HUG-VAN,2,-108.6478853,12.85181979,-83.33752264,-89.11618531,17.78439979,-65.90712164,HUG_VAN,DEPRECATED,DEPRECATED,VAN_SIR_LID_BOX_FLU_CUP_GYM_HUG_CUP_BOX_GYM_PAW_FLU,DEPRECATED,HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG_HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN,DEPRECATED,0,inner,mid
CUP-VAN,2,-108.6478853,-3.264334215,-65.90712164,-98.33338531,17.78439979,-48.91952264,CUP_VAN,DEPRECATED,DEPRECATED,HUG_CUP_BOX_GYM_PAW_FLU_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
BAR-CUP,2,-103.0659853,-32.33598021,-54.60892264,-98.33338531,-3.264334215,-48.91952264,BAR_CUP,DEPRECATED,DEPRECATED,SIR_ONO_FLU_CUP_DOG_AGE_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,BAR-SIR_BAR-ONO_BAR-FLU_BAR-CUP_BAR-DOG_AGE-BAR_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
BAR-DOG,2,-106.4821853,-32.33598021,-54.60892264,-103.0659853,-21.96668021,-28.75498264,BAR_DOG,DEPRECATED,DEPRECATED,SIR_ONO_FLU_CUP_DOG_AGE_BAR_PAW_CHI_AGE,DEPRECATED,BAR-SIR_BAR-ONO_BAR-FLU_BAR-CUP_BAR-DOG_AGE-BAR_BAR-DOG_DOG-PAW_CHI-DOG_AGE-DOG,DEPRECATED,0,inner,mid
DOG-PAW,2,-109.0096853,-21.96668021,-30.36475264,-106.4821853,13.50551979,-28.75498264,DOG_PAW,DEPRECATED,DEPRECATED,BAR_PAW_CHI_AGE_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,BAR-DOG_DOG-PAW_CHI-DOG_AGE-DOG_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
HUG-SIR,2,-89.11618531,-38.02238021,-83.33752264,-82.40258531,12.85181979,-75.01906264,HUG_SIR,DEPRECATED,DEPRECATED,ONO_BAR_ELK_TAT_FLU_AGE_HUG_CUP_VAN_SIR_LID_BOX_FLU_CUP_GYM,DEPRECATED,ONO-SIR_BAR-SIR_ELK-SIR_SIR-TAT_FLU-SIR_AGE-SIR_HUG-SIR_CUP-SIR_HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG,DEPRECATED,1,inner,mid
CUP-SIR,2,-98.33338531,-38.02238021,-75.01906264,-82.40258531,-3.264334215,-48.91952264,CUP_SIR,DEPRECATED,DEPRECATED,ONO_BAR_ELK_TAT_FLU_AGE_HUG_CUP_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,ONO-SIR_BAR-SIR_ELK-SIR_SIR-TAT_FLU-SIR_AGE-SIR_HUG-SIR_CUP-SIR_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
CUP-GYM,2,-98.33338531,-3.264334215,-53.66432264,-98.02618531,44.01562979,-48.91952264,CUP_GYM,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
HUG-LID,2,-89.11618531,12.85181979,-91.59482264,-71.91598531,57.03345979,-83.33752264,HUG_LID,DEPRECATED,DEPRECATED,HUG_GYM_BOX_EGO_MOM_AIM_WAX_VAN_SIR_LID_BOX_FLU_CUP_GYM,DEPRECATED,HUG-LID_GYM-LID_BOX-LID_EGO-LID_LID-MOM_AIM-LID_LID-WAX_HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG,DEPRECATED,1,inner,mid
GYM-LID,2,-98.02618531,44.01562979,-91.59482264,-71.91598531,57.03345979,-53.66432264,GYM_LID,DEPRECATED,DEPRECATED,HUG_GYM_BOX_EGO_MOM_AIM_WAX_CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG,DEPRECATED,HUG-LID_GYM-LID_BOX-LID_EGO-LID_LID-MOM_AIM-LID_LID-WAX_CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG,DEPRECATED,0,inner,mid
EGO-GYM,2,-98.02618531,44.01562979,-73.37805264,-95.49628531,65.58764979,-53.66432264,EGO_GYM,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_GYM_BOX_LID_MOM_AIM_OAR,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_EGO-GYM_BOX-EGO_EGO-LID_EGO-MOM_AIM-EGO_EGO-OAR,DEPRECATED,0,inner,mid
BOX-EGO,2,-98.03328531,40.72574979,-82.64092264,-95.49628531,65.58764979,-73.37805264,BOX_EGO,DEPRECATED,DEPRECATED,EGO_GYM_VAN_HUG_LID_GYM_BOX_LID_MOM_AIM_OAR,DEPRECATED,BOX-EGO_BOX-GYM_BOX-VAN_BOX-HUG_BOX-LID_EGO-GYM_BOX-EGO_EGO-LID_EGO-MOM_AIM-EGO_EGO-OAR,DEPRECATED,0,inner,mid
BOX-GYM,2,-98.03328531,40.72574979,-82.64092264,-98.02618531,44.01562979,-53.66432264,BOX_GYM,DEPRECATED,DEPRECATED,EGO_GYM_VAN_HUG_LID_CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG,DEPRECATED,BOX-EGO_BOX-GYM_BOX-VAN_BOX-HUG_BOX-LID_CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG,DEPRECATED,0,inner,mid
GYM-OAR,2,-98.90318531,44.01562979,-53.66432264,-98.02618531,78.10511979,-35.01203264,GYM_OAR,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_GYM_ZIG_FLY_EGO_AGO_MIX,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_GYM-OAR_OAR-ZIG_FLY-OAR_EGO-OAR_AGO-OAR_MIX-OAR,DEPRECATED,0,inner,mid
OAR-ZIG,2,-107.1571853,43.68023979,-35.01203264,-98.90318531,78.10511979,-24.45591264,OAR_ZIG,DEPRECATED,DEPRECATED,OAR_PAW_TAX_SAY_GYM_ZIG_FLY_EGO_AGO_MIX,DEPRECATED,OAR-ZIG_PAW-ZIG_TAX-ZIG_SAY-ZIG_GYM-OAR_OAR-ZIG_FLY-OAR_EGO-OAR_AGO-OAR_MIX-OAR,DEPRECATED,0,inner,mid
PAW-ZIG,2,-109.0096853,13.50551979,-30.36475264,-107.1571853,43.68023979,-24.45591264,PAW_ZIG,DEPRECATED,DEPRECATED,OAR_PAW_TAX_SAY_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,OAR-ZIG_PAW-ZIG_TAX-ZIG_SAY-ZIG_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
BOX-VAN,2,-108.6478853,17.78439979,-82.64092264,-98.03328531,40.72574979,-65.90712164,BOX_VAN,DEPRECATED,DEPRECATED,EGO_GYM_VAN_HUG_LID_HUG_CUP_BOX_GYM_PAW_FLU,DEPRECATED,BOX-EGO_BOX-GYM_BOX-VAN_BOX-HUG_BOX-LID_HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN,DEPRECATED,0,inner,mid
GYM-VAN,2,-108.6478853,17.78439979,-65.90712164,-98.02618531,44.01562979,-53.66432264,GYM_VAN,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_HUG_CUP_BOX_GYM_PAW_FLU,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN,DEPRECATED,0,inner,mid
GYM-PAW,2,-109.0096853,13.50551979,-53.66432264,-98.02618531,44.01562979,-30.36475264,GYM_PAW,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
PAW-VAN,2,-109.0096853,13.50551979,-65.90712164,-108.6478853,17.78439979,-30.36475264,PAW_VAN,DEPRECATED,DEPRECATED,HUG_CUP_BOX_GYM_PAW_FLU_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
BOX-HUG,2,-98.03328531,12.85181979,-83.33752264,-89.11618531,40.72574979,-82.64092264,BOX_HUG,DEPRECATED,DEPRECATED,EGO_GYM_VAN_HUG_LID_VAN_SIR_LID_BOX_FLU_CUP_GYM,DEPRECATED,BOX-EGO_BOX-GYM_BOX-VAN_BOX-HUG_BOX-LID_HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG,DEPRECATED,1,inner,mid
FLU-HUG,2,-102.6167853,-11.68779021,-83.33752264,-89.11618531,12.85181979,-73.81925264,FLU_HUG,DEPRECATED,DEPRECATED,VAN_SIR_LID_BOX_FLU_CUP_GYM_BAR_SIR_HUG_VAN,DEPRECATED,HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG_BAR-FLU_FLU-SIR_FLU-HUG_FLU-VAN,DEPRECATED,1,inner,mid
FLU-VAN,2,-108.6478853,-11.68779021,-73.81925264,-102.6167853,17.78439979,-65.90712164,FLU_VAN,DEPRECATED,DEPRECATED,HUG_CUP_BOX_GYM_PAW_FLU_BAR_SIR_HUG_VAN,DEPRECATED,HUG-VAN_CUP-VAN_BOX-VAN_GYM-VAN_PAW-VAN_FLU-VAN_BAR-FLU_FLU-SIR_FLU-HUG_FLU-VAN,DEPRECATED,0,inner,mid
GIN-WIZ,2,-90.41578531,26.57760979,20.66678736,-85.52768531,56.02658979,22.99079736,GIN_WIZ,DEPRECATED,DEPRECATED,ICE_ZZZ_WIZ_ZZZ_SAY_GIN_TAX_FLY,DEPRECATED,GIN-ICE_GIN-ZZZ_GIN-WIZ_WIZ-ZZZ_SAY-WIZ_GIN-WIZ_TAX-WIZ_FLY-WIZ,DEPRECATED,0,inner,mid
TAX-WIZ,2,-92.00608531,56.02658979,-7.708392644,-90.41578531,64.78612979,22.99079736,TAX_WIZ,DEPRECATED,DEPRECATED,WIZ_ZIG_AGO_FLY_ZZZ_SAY_GIN_TAX_FLY,DEPRECATED,TAX-WIZ_TAX-ZIG_AGO-TAX_FLY-TAX_WIZ-ZZZ_SAY-WIZ_GIN-WIZ_TAX-WIZ_FLY-WIZ,DEPRECATED,0,inner,mid
TAX-ZIG,2,-107.1571853,43.68023979,-24.45591264,-92.00608531,64.78612979,-7.708392644,TAX_ZIG,DEPRECATED,DEPRECATED,OAR_PAW_TAX_SAY_WIZ_ZIG_AGO_FLY,DEPRECATED,OAR-ZIG_PAW-ZIG_TAX-ZIG_SAY-ZIG_TAX-WIZ_TAX-ZIG_AGO-TAX_FLY-TAX,DEPRECATED,0,inner,mid
SAY-ZIG,2,-107.1571853,26.52961979,-24.45591264,-104.4816853,43.68023979,0.319617356,SAY_ZIG,DEPRECATED,DEPRECATED,OAR_PAW_TAX_SAY_WIZ_ZIG_PAW_ICE,DEPRECATED,OAR-ZIG_PAW-ZIG_TAX-ZIG_SAY-ZIG_SAY-WIZ_SAY-ZIG_PAW-SAY_ICE-SAY,DEPRECATED,0,inner,mid
CUP-PAW,2,-109.0096853,-3.264334215,-48.91952264,-98.33338531,13.50551979,-30.36475264,CUP_PAW,DEPRECATED,DEPRECATED,BED_DOG_ZIG_GYM_VAN_CUP_SAY_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
CUP-HUG,2,-98.33338531,-3.264334215,-83.33752264,-89.11618531,12.85181979,-48.91952264,CUP_HUG,DEPRECATED,DEPRECATED,VAN_SIR_LID_BOX_FLU_CUP_GYM_VAN_BAR_SIR_GYM_PAW_HUG,DEPRECATED,HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG_CUP-VAN_BAR-CUP_CUP-SIR_CUP-GYM_CUP-PAW_CUP-HUG,DEPRECATED,0,inner,mid
GYM-HUG,2,-98.02618531,12.85181979,-83.33752264,-89.11618531,44.01562979,-53.66432264,GYM_HUG,DEPRECATED,DEPRECATED,CUP_LID_EGO_BOX_OAR_VAN_PAW_HUG_VAN_SIR_LID_BOX_FLU_CUP_GYM,DEPRECATED,CUP-GYM_GYM-LID_EGO-GYM_BOX-GYM_GYM-OAR_GYM-VAN_GYM-PAW_GYM-HUG_HUG-VAN_HUG-SIR_HUG-LID_BOX-HUG_FLU-HUG_CUP-HUG_GYM-HUG,DEPRECATED,0,inner,mid
PAW-SAY,2,-109.0096853,13.50551979,-30.36475264,-104.4816853,26.52961979,0.319617356,PAW_SAY,DEPRECATED,DEPRECATED,WIZ_ZIG_PAW_ICE_BED_DOG_ZIG_GYM_VAN_CUP_SAY,DEPRECATED,SAY-WIZ_SAY-ZIG_PAW-SAY_ICE-SAY_BED-PAW_DOG-PAW_PAW-ZIG_GYM-PAW_PAW-VAN_CUP-PAW_PAW-SAY,DEPRECATED,0,inner,mid
ICE-SAY,2,-104.4816853,-2.570138215,0.319617356,-97.16998531,26.52961979,21.72305736,ICE_SAY,DEPRECATED,DEPRECATED,WIZ_ZIG_PAW_ICE_GIN_LAX_HAM_BED_SAY_MAD,DEPRECATED,SAY-WIZ_SAY-ZIG_PAW-SAY_ICE-SAY_GIN-ICE_ICE-LAX_HAM-ICE_BED-ICE_ICE-SAY_ICE-MAD,DEPRECATED,0,inner,mid
ICE-MAD,2,-97.16998531,-30.39728021,17.08255736,-94.92168531,-2.570138215,21.72305736,ICE_MAD,DEPRECATED,DEPRECATED,BED_CHI_ICE_LAX_ART_GIN_LAX_HAM_BED_SAY_MAD,DEPRECATED,BED-MAD_CHI-MAD_ICE-MAD_LAX-MAD_ART-MAD_GIN-ICE_ICE-LAX_HAM-ICE_BED-ICE_ICE-SAY_ICE-MAD,DEPRECATED,0,inner,mid
LAX-MAD,2,-94.92168531,-30.39728021,17.08255736,-74.61178531,-18.08536021,30.75307736,LAX_MAD,DEPRECATED,DEPRECATED,ICE_ASH_MAD_HAM_BED_CHI_ICE_LAX_ART,DEPRECATED,ICE-LAX_ASH-LAX_LAX-MAD_HAM-LAX_BED-MAD_CHI-MAD_ICE-MAD_LAX-MAD_ART-MAD,DEPRECATED,0,inner,mid
HAM-LAX,2,-74.61178531,-18.08536021,30.75307736,-72.73478531,1.925039785,49.19047736,HAM_LAX,DEPRECATED,DEPRECATED,ICE_ASH_MAD_HAM_ASH_ICE_LAX_DUH_NAN_ZZZ,DEPRECATED,ICE-LAX_ASH-LAX_LAX-MAD_HAM-LAX_ASH-HAM_HAM-ICE_HAM-LAX_DUH-HAM_HAM-NAN_HAM-ZZZ,DEPRECATED,0,inner,mid
ART-KIT,2,-90.93338531,-69.64768021,-13.01105264,-82.61178531,-60.05338021,29.95077736,ART_KIT,DEPRECATED,DEPRECATED,KIT_MAD_FIG_ASH_ONO_AGE_ELK_WIG_NOR_ART_CHI,DEPRECATED,ART-KIT_ART-MAD_ART-FIG_ART-ASH_KIT-ONO_AGE-KIT_ELK-KIT_KIT-WIG_KIT-NOR_ART-KIT_CHI-KIT,DEPRECATED,0,inner,mid
CHI-KIT,2,-99.77388531,-69.64768021,-13.01105264,-90.93338531,-39.13078021,-9.506032644,CHI_KIT,DEPRECATED,DEPRECATED,MAD_BED_KIT_DOG_ONO_AGE_ELK_WIG_NOR_ART_CHI,DEPRECATED,CHI-MAD_BED-CHI_CHI-KIT_CHI-DOG_KIT-ONO_AGE-KIT_ELK-KIT_KIT-WIG_KIT-NOR_ART-KIT_CHI-KIT,DEPRECATED,0,inner,mid
CHI-DOG,2,-106.4821853,-39.13078021,-28.75498264,-99.77388531,-21.96668021,-9.506032644,CHI_DOG,DEPRECATED,DEPRECATED,MAD_BED_KIT_DOG_BAR_PAW_CHI_AGE,DEPRECATED,CHI-MAD_BED-CHI_CHI-KIT_CHI-DOG_BAR-DOG_DOG-PAW_CHI-DOG_AGE-DOG,DEPRECATED,0,inner,mid
AGE-DOG,2,-106.4821853,-40.48878021,-34.41849264,-87.77638531,-21.96668021,-28.75498264,AGE_DOG,DEPRECATED,DEPRECATED,SIR_KIT_DOG_BAR_BAR_PAW_CHI_AGE,DEPRECATED,AGE-SIR_AGE-KIT_AGE-DOG_AGE-BAR_BAR-DOG_DOG-PAW_CHI-DOG_AGE-DOG,DEPRECATED,0,inner,mid
AGE-BAR,2,-103.0659853,-40.48878021,-54.60892264,-87.77638531,-32.33598021,-34.41849264,AGE_BAR,DEPRECATED,DEPRECATED,SIR_KIT_DOG_BAR_SIR_ONO_FLU_CUP_DOG_AGE,DEPRECATED,AGE-SIR_AGE-KIT_AGE-DOG_AGE-BAR_BAR-SIR_BAR-ONO_BAR-FLU_BAR-CUP_BAR-DOG_AGE-BAR,DEPRECATED,0,inner,mid
ART-MAD,2,-94.92168531,-60.05338021,17.08255736,-82.61178531,-30.39728021,29.95077736,ART_MAD,DEPRECATED,DEPRECATED,KIT_MAD_FIG_ASH_BED_CHI_ICE_LAX_ART,DEPRECATED,ART-KIT_ART-MAD_ART-FIG_ART-ASH_BED-MAD_CHI-MAD_ICE-MAD_LAX-MAD_ART-MAD,DEPRECATED,0,inner,mid
DRY-OIL,3,-55.24468531,92.80521979,2.523727356,-54.62288531,95.41231979,30.87727736,DRY_OIL,DEPRECATED,DEPRECATED,OIL_REF_SHY_FLY_VOW_FUN_DRY_INK_RUM,DEPRECATED,DRY-OIL_DRY-REF_DRY-SHY_DRY-FLY_DRY-VOW_DRY-FUN_DRY-OIL_INK-OIL_OIL-RUM,DEPRECATED,0,inner,mid
DRY-REF,3,-55.24468531,91.03805979,30.87727736,-26.92548531,92.80521979,31.01977736,DRY_REF,DEPRECATED,DEPRECATED,OIL_REF_SHY_FLY_VOW_FUN_DRY_HOW_NAY_BOA,DEPRECATED,DRY-OIL_DRY-REF_DRY-SHY_DRY-FLY_DRY-VOW_DRY-FUN_DRY-REF_HOW-REF_NAY-REF_BOA-REF,DEPRECATED,0,inner,mid
HOW-REF,3,-26.92548531,91.03805979,9.073657356,5.540914689,109.8364198,31.01977736,HOW_REF,DEPRECATED,DEPRECATED,REF_SHY_BOA_RUM_PIE_WAR_DRY_HOW_NAY_BOA,DEPRECATED,HOW-REF_HOW-SHY_BOA-HOW_HOW-RUM_HOW-PIE_HOW-WAR_DRY-REF_HOW-REF_NAY-REF_BOA-REF,DEPRECATED,0,inner,mid
HOW-SHY,3,-27.20728531,109.8364198,9.073657356,5.540914689,119.2605198,12.98205736,HOW_SHY,DEPRECATED,DEPRECATED,REF_SHY_BOA_RUM_PIE_WAR_HOW_INK_DRY_RUM_BOA,DEPRECATED,HOW-REF_HOW-SHY_BOA-HOW_HOW-RUM_HOW-PIE_HOW-WAR_HOW-SHY_INK-SHY_DRY-SHY_RUM-SHY_BOA-SHY,DEPRECATED,0,inner,mid
INK-OIL,3,-54.62288531,95.41231979,-15.23935264,-49.45708531,124.2356198,2.523727356,INK_OIL,DEPRECATED,DEPRECATED,DRY_INK_RUM_OIL_GUT_RUM_SHY_MAY_ALA,DEPRECATED,DRY-OIL_INK-OIL_OIL-RUM_INK-OIL_GUT-INK_INK-RUM_INK-SHY_INK-MAY_ALA-INK,DEPRECATED,0,inner,mid
GUT-INK,3,-55.16688531,116.1870198,-42.02805264,-49.45708531,124.2356198,-15.23935264,GUT_INK,DEPRECATED,DEPRECATED,OIL_GUT_RUM_SHY_MAY_ALA_INK_RUM_WAX_MIX_HEX_SIP,DEPRECATED,INK-OIL_GUT-INK_INK-RUM_INK-SHY_INK-MAY_ALA-INK_GUT-INK_GUT-RUM_GUT-WAX_GUT-MIX_GUT-HEX_GUT-SIP,DEPRECATED,0,inner,mid
GUT-RUM,3,-55.16688531,116.1870198,-42.02805264,-18.97518531,126.5552198,-21.69788264,GUT_RUM,DEPRECATED,DEPRECATED,GUT_INK_OIL_SIP_MAY_SHY_PIE_HOW_INK_RUM_WAX_MIX_HEX_SIP,DEPRECATED,GUT-RUM_INK-RUM_OIL-RUM_RUM-SIP_MAY-RUM_RUM-SHY_PIE-RUM_HOW-RUM_GUT-INK_GUT-RUM_GUT-WAX_GUT-MIX_GUT-HEX_GUT-SIP,DEPRECATED,0,inner,mid
INK-RUM,3,-49.45708531,124.2356198,-21.69788264,-18.97518531,126.5552198,-15.23935264,INK_RUM,DEPRECATED,DEPRECATED,GUT_INK_OIL_SIP_MAY_SHY_PIE_HOW_OIL_GUT_RUM_SHY_MAY_ALA,DEPRECATED,GUT-RUM_INK-RUM_OIL-RUM_RUM-SIP_MAY-RUM_RUM-SHY_PIE-RUM_HOW-RUM_INK-OIL_GUT-INK_INK-RUM_INK-SHY_INK-MAY_ALA-INK,DEPRECATED,0,inner,mid
OIL-RUM,3,-54.62288531,95.41231979,-21.69788264,-18.97518531,126.5552198,2.523727356,OIL_RUM,DEPRECATED,DEPRECATED,DRY_INK_RUM_GUT_INK_OIL_SIP_MAY_SHY_PIE_HOW,DEPRECATED,DRY-OIL_INK-OIL_OIL-RUM_GUT-RUM_INK-RUM_OIL-RUM_RUM-SIP_MAY-RUM_RUM-SHY_PIE-RUM_HOW-RUM,DEPRECATED,0,inner,mid
RUM-SIP,3,-25.01758531,126.5552198,-61.75674664,-18.97518531,133.6971198,-21.69788264,RUM_SIP,DEPRECATED,DEPRECATED,RUM_WAX_GUT_HEX_MAY_GUT_INK_OIL_SIP_MAY_SHY_PIE_HOW,DEPRECATED,RUM-SIP_SIP-WAX_GUT-SIP_HEX-SIP_MAY-SIP_GUT-RUM_INK-RUM_OIL-RUM_RUM-SIP_MAY-RUM_RUM-SHY_PIE-RUM_HOW-RUM,DEPRECATED,1,inner,mid
